seq,round,bench,status,kind,name,median,mean,min,p95
63,20,large,OK,count,alive,2246.00,2247.60,2229.00,2266.00
64,1,boid-slow,OK,stage,GridBuildSystem,103.70,105.68,89.80,127.00
64,1,boid-slow,OK,stage,BoidSystem,521.60,532.38,436.20,647.30
64,1,boid-slow,OK,stage,MovementSystem,45.50,50.82,23.40,94.50
64,1,boid-slow,OK,stage,ApplyWorldBounds,110.20,111.42,101.30,122.60
64,1,boid-slow,OK,stage,CollisionSystem,478.90,525.16,364.60,819.00
64,1,boid-slow,OK,stage,ApplyCommands,0.10,0.09,0.00,0.10
64,1,boid-slow,OK,frame,frame,1281.40,1325.56,1097.20,1646.60
64,1,boid-slow,OK,count,events_published,2761.00,3106.33,1393.00,5534.00
64,1,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
65,2,boid-slow,OK,stage,GridBuildSystem,107.70,109.58,88.20,128.60
65,2,boid-slow,OK,stage,BoidSystem,522.60,529.24,430.80,647.20
65,2,boid-slow,OK,stage,MovementSystem,45.20,50.39,24.00,94.20
65,2,boid-slow,OK,stage,ApplyWorldBounds,104.10,105.02,94.20,112.40
65,2,boid-slow,OK,stage,CollisionSystem,552.10,585.68,384.50,881.10
65,2,boid-slow,OK,stage,ApplyCommands,0.10,0.08,0.00,0.10
65,2,boid-slow,OK,frame,frame,1352.60,1379.98,1128.20,1693.90
65,2,boid-slow,OK,count,events_published,2845.00,3038.34,1699.00,4861.00
65,2,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
66,3,boid-slow,OK,stage,GridBuildSystem,107.60,109.73,95.20,126.30
66,3,boid-slow,OK,stage,BoidSystem,522.00,529.73,457.10,637.20
66,3,boid-slow,OK,stage,MovementSystem,43.10,49.51,24.00,95.00
66,3,boid-slow,OK,stage,ApplyWorldBounds,105.70,105.63,90.20,115.70
66,3,boid-slow,OK,stage,CollisionSystem,567.40,597.77,333.90,893.10
66,3,boid-slow,OK,stage,ApplyCommands,0.10,0.09,0.00,0.10
66,3,boid-slow,OK,frame,frame,1356.00,1392.46,1093.40,1713.30
66,3,boid-slow,OK,count,events_published,2707.00,2893.37,1360.00,4628.00
66,3,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
67,4,boid-slow,OK,stage,GridBuildSystem,103.40,104.13,88.20,114.50
67,4,boid-slow,OK,stage,BoidSystem,480.20,490.91,412.40,591.50
67,4,boid-slow,OK,stage,MovementSystem,42.40,47.31,22.70,88.90
67,4,boid-slow,OK,stage,ApplyWorldBounds,99.60,100.88,86.50,111.80
67,4,boid-slow,OK,stage,CollisionSystem,518.50,533.45,332.60,748.00
67,4,boid-slow,OK,stage,ApplyCommands,0.10,0.08,0.00,0.10
67,4,boid-slow,OK,frame,frame,1265.30,1276.77,1034.90,1505.90
67,4,boid-slow,OK,count,events_published,2373.00,2443.14,1509.00,3436.00
67,4,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
68,5,boid-slow,OK,stage,GridBuildSystem,103.00,107.42,88.40,130.20
68,5,boid-slow,OK,stage,BoidSystem,481.90,492.67,414.00,609.70
68,5,boid-slow,OK,stage,MovementSystem,42.90,46.33,21.10,88.60
68,5,boid-slow,OK,stage,ApplyWorldBounds,103.50,104.17,85.30,114.90
68,5,boid-slow,OK,stage,CollisionSystem,527.60,573.93,354.00,858.10
68,5,boid-slow,OK,stage,ApplyCommands,0.10,0.08,0.00,0.20
68,5,boid-slow,OK,frame,frame,1292.80,1324.61,1073.00,1627.20
68,5,boid-slow,OK,count,events_published,2704.00,2989.58,1680.00,4976.00
68,5,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
69,1,wake,OK,wake,A_kick1_poll_total,4.30,8.44,3.10,9.30
69,1,wake,OK,wake,A_kick1_poll_to_start,4.10,7.90,1.80,8.00
69,1,wake,OK,wake,B_kick1_waitfor,1.60,2.19,0.90,3.80
69,1,wake,OK,wake,C_kick20_waitfor_total,38.00,46.36,6.00,87.90
69,1,wake,OK,wake,C_kick20_kick_part,37.50,45.05,5.10,86.90
70,2,wake,OK,wake,A_kick1_poll_total,4.50,9.32,2.80,9.10
70,2,wake,OK,wake,A_kick1_poll_to_start,4.40,8.60,1.70,7.80
70,2,wake,OK,wake,B_kick1_waitfor,1.60,2.28,1.00,3.10
70,2,wake,OK,wake,C_kick20_waitfor_total,37.90,45.50,4.90,90.20
70,2,wake,OK,wake,C_kick20_kick_part,37.40,44.00,4.40,89.60
71,3,wake,OK,wake,A_kick1_poll_total,4.50,10.96,3.20,14.40
71,3,wake,OK,wake,A_kick1_poll_to_start,4.30,9.60,1.70,9.30
71,3,wake,OK,wake,B_kick1_waitfor,1.60,2.28,0.90,3.20
71,3,wake,OK,wake,C_kick20_waitfor_total,37.70,46.34,4.90,88.50
71,3,wake,OK,wake,C_kick20_kick_part,37.00,45.19,4.40,88.30
72,4,wake,OK,wake,A_kick1_poll_total,4.50,8.47,3.20,8.90
72,4,wake,OK,wake,A_kick1_poll_to_start,4.30,7.69,1.90,7.90
72,4,wake,OK,wake,B_kick1_waitfor,1.60,2.10,1.00,3.20
72,4,wake,OK,wake,C_kick20_waitfor_total,37.60,46.16,6.00,87.70
72,4,wake,OK,wake,C_kick20_kick_part,37.20,44.95,4.90,87.70
73,5,wake,OK,wake,A_kick1_poll_total,4.00,10.32,2.90,19.00
73,5,wake,OK,wake,A_kick1_poll_to_start,3.70,9.02,1.60,12.90
73,5,wake,OK,wake,B_kick1_waitfor,1.60,2.02,0.90,3.20
73,5,wake,OK,wake,C_kick20_waitfor_total,37.80,47.10,5.10,95.80
73,5,wake,OK,wake,C_kick20_kick_part,37.20,45.71,4.50,94.70
