seq,round,bench,status,kind,name,median,mean,min,p95
1,0,prime-boid,OK,stage,GridBuildSystem,89.90,96.41,80.70,131.70
1,0,prime-boid,OK,stage,BoidSystem,604.90,599.25,496.40,707.50
1,0,prime-boid,OK,stage,MovementSystem,34.20,38.17,23.00,64.30
1,0,prime-boid,OK,stage,ApplyWorldBounds,50.60,58.31,49.80,100.20
1,0,prime-boid,OK,stage,CollisionSystem,406.50,385.06,304.70,463.90
1,0,prime-boid,OK,stage,ApplyCommands,0.10,0.08,0.00,0.20
1,0,prime-boid,OK,frame,frame,1181.60,1177.29,998.80,1343.60
1,0,prime-boid,OK,count,events_published,1011.00,1013.97,951.00,1098.00
1,0,prime-boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
2,0,prime-survivor,OK,stage,SpawnEnemies,0.00,0.06,0.00,0.30
2,0,prime-survivor,OK,stage,FireBullets,0.10,0.07,0.00,0.20
2,0,prime-survivor,OK,stage,Movement,1.20,1.28,0.90,1.90
2,0,prime-survivor,OK,stage,GridBuild,8.30,8.43,7.00,10.20
2,0,prime-survivor,OK,stage,Hit,2.90,3.51,2.20,4.80
2,0,prime-survivor,OK,stage,DispatchEvents,0.10,0.08,0.00,0.30
2,0,prime-survivor,OK,stage,Lifetime,0.10,0.12,0.00,0.20
2,0,prime-survivor,OK,stage,Collect,0.00,0.04,0.00,0.10
2,0,prime-survivor,OK,stage,Reach,0.70,0.89,0.60,1.40
2,0,prime-survivor,OK,stage,ApplyCommands,0.10,0.10,0.00,0.30
2,0,prime-survivor,OK,frame,frame,14.10,14.98,11.60,19.10
2,0,prime-survivor,OK,count,created,1.00,0.93,0.00,3.00
2,0,prime-survivor,OK,count,destroyed,1.00,0.95,0.00,3.00
2,0,prime-survivor,OK,count,commands_applied,1.00,1.31,0.00,6.00
2,0,prime-survivor,OK,count,hits_delivered,0.00,0.32,0.00,1.00
2,0,prime-survivor,OK,count,alive,221.00,220.95,219.00,223.00
3,0,prime-wake,OK,wake,A_kick1_poll_total,5.00,5.06,4.20,6.50
3,0,prime-wake,OK,wake,A_kick1_poll_to_start,4.80,4.88,4.00,6.40
3,0,prime-wake,OK,wake,B_kick1_waitfor,0.40,0.74,0.10,2.00
3,0,prime-wake,OK,wake,C_kick20_waitfor_total,50.70,48.62,4.50,122.90
3,0,prime-wake,OK,wake,C_kick20_kick_part,50.30,48.04,1.30,122.50
4,1,boid,OK,stage,GridBuildSystem,103.30,105.21,79.30,130.60
4,1,boid,OK,stage,BoidSystem,495.80,507.00,414.50,652.10
4,1,boid,OK,stage,MovementSystem,25.70,29.30,22.00,58.30
4,1,boid,OK,stage,ApplyWorldBounds,50.10,51.03,49.60,61.50
4,1,boid,OK,stage,CollisionSystem,315.50,327.96,265.90,415.40
4,1,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
4,1,boid,OK,frame,frame,981.50,1020.56,866.60,1276.00
4,1,boid,OK,count,events_published,751.00,763.61,482.00,966.00
4,1,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
5,1,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
5,1,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
5,1,small,OK,stage,Movement,1.00,1.05,0.90,1.10
5,1,small,OK,stage,GridBuild,7.30,7.65,6.80,9.10
5,1,small,OK,stage,Hit,2.50,2.55,2.00,2.80
5,1,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
5,1,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
5,1,small,OK,stage,Collect,0.00,0.04,0.00,0.10
5,1,small,OK,stage,Reach,0.70,0.71,0.60,0.80
5,1,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
5,1,small,OK,frame,frame,12.10,12.59,11.10,14.10
5,1,small,OK,count,created,1.00,0.89,0.00,3.00
5,1,small,OK,count,destroyed,1.00,0.89,0.00,3.00
5,1,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
5,1,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
5,1,small,OK,count,alive,220.00,220.00,216.00,222.00
6,1,large,OK,stage,SpawnEnemies,0.00,0.23,0.00,1.30
6,1,large,OK,stage,FireBullets,0.50,0.39,0.00,0.90
6,1,large,OK,stage,Movement,10.40,10.66,5.90,12.90
6,1,large,OK,stage,GridBuild,26.10,26.77,23.60,29.50
6,1,large,OK,stage,Hit,19.80,21.81,18.20,31.60
6,1,large,OK,stage,DispatchEvents,0.40,0.42,0.00,0.80
6,1,large,OK,stage,Lifetime,0.90,0.89,0.60,1.10
6,1,large,OK,stage,Collect,0.20,0.20,0.10,0.30
6,1,large,OK,stage,Reach,6.60,6.76,6.40,7.00
6,1,large,OK,stage,ApplyCommands,0.70,0.76,0.00,1.40
6,1,large,OK,frame,frame,66.10,69.17,59.60,88.70
6,1,large,OK,count,created,10.00,9.27,0.00,31.00
6,1,large,OK,count,destroyed,9.00,9.27,0.00,20.00
6,1,large,OK,count,commands_applied,12.00,13.03,0.00,27.00
6,1,large,OK,count,hits_delivered,5.00,5.66,0.00,14.00
6,1,large,OK,count,alive,2246.00,2247.89,2223.00,2266.00
7,2,boid,OK,stage,GridBuildSystem,102.20,103.11,78.60,122.70
7,2,boid,OK,stage,BoidSystem,455.50,500.66,417.70,699.60
7,2,boid,OK,stage,MovementSystem,24.20,26.60,20.30,54.50
7,2,boid,OK,stage,ApplyWorldBounds,50.10,50.77,49.70,52.00
7,2,boid,OK,stage,CollisionSystem,314.90,329.31,266.10,427.30
7,2,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
7,2,boid,OK,frame,frame,963.40,1010.52,854.40,1253.30
7,2,boid,OK,count,events_published,724.00,764.89,459.00,982.00
7,2,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
8,2,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
8,2,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
8,2,small,OK,stage,Movement,1.00,1.05,0.90,1.10
8,2,small,OK,stage,GridBuild,7.20,7.61,6.80,9.00
8,2,small,OK,stage,Hit,2.50,2.59,2.10,2.80
8,2,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
8,2,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
8,2,small,OK,stage,Collect,0.00,0.04,0.00,0.10
8,2,small,OK,stage,Reach,0.70,0.79,0.60,0.80
8,2,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
8,2,small,OK,frame,frame,12.00,12.66,11.30,14.00
8,2,small,OK,count,created,1.00,0.89,0.00,3.00
8,2,small,OK,count,destroyed,1.00,0.89,0.00,3.00
8,2,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
8,2,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
8,2,small,OK,count,alive,220.00,220.00,216.00,222.00
9,2,large,OK,stage,SpawnEnemies,0.00,0.26,0.00,1.40
9,2,large,OK,stage,FireBullets,0.60,0.45,0.00,1.00
9,2,large,OK,stage,Movement,9.00,9.67,5.40,11.80
9,2,large,OK,stage,GridBuild,25.80,26.71,22.90,28.80
9,2,large,OK,stage,Hit,19.90,24.30,17.80,42.40
9,2,large,OK,stage,DispatchEvents,0.50,0.53,0.00,1.00
9,2,large,OK,stage,Lifetime,0.80,0.87,0.60,1.00
9,2,large,OK,stage,Collect,0.20,0.22,0.10,0.40
9,2,large,OK,stage,Reach,6.50,6.82,6.30,6.90
9,2,large,OK,stage,ApplyCommands,0.80,0.91,0.00,1.70
9,2,large,OK,frame,frame,65.10,71.04,58.60,102.00
9,2,large,OK,count,created,10.00,9.26,0.00,31.00
9,2,large,OK,count,destroyed,9.00,9.26,0.00,20.00
9,2,large,OK,count,commands_applied,13.00,12.98,0.00,27.00
9,2,large,OK,count,hits_delivered,5.00,5.67,0.00,13.00
9,2,large,OK,count,alive,2246.00,2248.04,2223.00,2266.00
10,3,boid,OK,stage,GridBuildSystem,108.50,106.43,76.20,126.60
10,3,boid,OK,stage,BoidSystem,453.80,501.05,419.20,698.10
10,3,boid,OK,stage,MovementSystem,24.30,26.75,21.00,53.90
10,3,boid,OK,stage,ApplyWorldBounds,50.00,51.42,49.60,52.60
10,3,boid,OK,stage,CollisionSystem,314.80,328.68,267.20,430.30
10,3,boid,OK,stage,ApplyCommands,0.10,0.06,0.00,0.10
10,3,boid,OK,frame,frame,963.60,1014.40,875.10,1246.40
10,3,boid,OK,count,events_published,735.00,759.68,482.00,992.00
10,3,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
11,3,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
11,3,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
11,3,small,OK,stage,Movement,1.00,1.05,0.90,1.10
11,3,small,OK,stage,GridBuild,7.20,7.55,6.90,9.00
11,3,small,OK,stage,Hit,2.50,2.53,2.00,2.80
11,3,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
11,3,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
11,3,small,OK,stage,Collect,0.00,0.04,0.00,0.10
11,3,small,OK,stage,Reach,0.70,0.72,0.60,0.80
11,3,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
11,3,small,OK,frame,frame,12.00,12.50,11.30,14.00
11,3,small,OK,count,created,1.00,0.89,0.00,3.00
11,3,small,OK,count,destroyed,1.00,0.89,0.00,3.00
11,3,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
11,3,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
11,3,small,OK,count,alive,220.00,220.00,216.00,222.00
12,3,large,OK,stage,SpawnEnemies,0.00,0.23,0.00,1.30
12,3,large,OK,stage,FireBullets,0.50,0.39,0.00,0.90
12,3,large,OK,stage,Movement,10.70,11.14,7.70,13.60
12,3,large,OK,stage,GridBuild,26.40,27.17,23.90,29.50
12,3,large,OK,stage,Hit,20.20,21.94,18.40,31.70
12,3,large,OK,stage,DispatchEvents,0.40,0.43,0.00,0.90
12,3,large,OK,stage,Lifetime,0.90,0.89,0.60,1.10
12,3,large,OK,stage,Collect,0.20,0.20,0.10,0.40
12,3,large,OK,stage,Reach,6.60,6.75,6.40,7.00
12,3,large,OK,stage,ApplyCommands,0.70,0.79,0.00,1.50
12,3,large,OK,frame,frame,67.40,70.20,61.20,86.90
12,3,large,OK,count,created,10.00,9.27,0.00,32.00
12,3,large,OK,count,destroyed,8.00,9.26,0.00,20.00
12,3,large,OK,count,commands_applied,12.00,12.99,0.00,28.00
12,3,large,OK,count,hits_delivered,5.00,5.69,0.00,14.00
12,3,large,OK,count,alive,2246.00,2248.30,2228.00,2266.00
13,4,boid,OK,stage,GridBuildSystem,102.80,101.19,73.80,123.00
13,4,boid,OK,stage,BoidSystem,453.60,500.45,423.90,710.70
13,4,boid,OK,stage,MovementSystem,24.40,27.72,21.50,57.40
13,4,boid,OK,stage,ApplyWorldBounds,50.10,50.96,49.60,53.00
13,4,boid,OK,stage,CollisionSystem,318.90,333.16,267.60,450.00
13,4,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
13,4,boid,OK,frame,frame,970.20,1013.56,861.00,1238.80
13,4,boid,OK,count,events_published,736.00,755.04,439.00,967.00
13,4,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
14,4,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
14,4,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
14,4,small,OK,stage,Movement,1.00,1.05,0.90,1.20
14,4,small,OK,stage,GridBuild,7.20,7.62,6.70,9.00
14,4,small,OK,stage,Hit,2.50,2.60,2.00,2.80
14,4,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
14,4,small,OK,stage,Lifetime,0.10,0.12,0.00,0.20
14,4,small,OK,stage,Collect,0.00,0.07,0.00,0.10
14,4,small,OK,stage,Reach,0.70,0.71,0.60,0.80
14,4,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
14,4,small,OK,frame,frame,12.00,12.64,11.00,14.00
14,4,small,OK,count,created,1.00,0.89,0.00,3.00
14,4,small,OK,count,destroyed,1.00,0.89,0.00,3.00
14,4,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
14,4,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
14,4,small,OK,count,alive,220.00,220.00,216.00,222.00
15,4,large,OK,stage,SpawnEnemies,0.00,0.24,0.00,1.40
15,4,large,OK,stage,FireBullets,0.60,0.43,0.00,1.00
15,4,large,OK,stage,Movement,9.20,9.78,5.70,11.80
15,4,large,OK,stage,GridBuild,25.70,26.77,23.10,29.40
15,4,large,OK,stage,Hit,19.70,23.40,17.80,40.80
15,4,large,OK,stage,DispatchEvents,0.50,0.51,0.00,0.90
15,4,large,OK,stage,Lifetime,0.80,0.88,0.60,1.00
15,4,large,OK,stage,Collect,0.20,0.22,0.10,0.40
15,4,large,OK,stage,Reach,6.50,6.69,6.30,6.90
15,4,large,OK,stage,ApplyCommands,0.80,0.85,0.00,1.50
15,4,large,OK,frame,frame,64.80,70.06,58.80,101.50
15,4,large,OK,count,created,10.00,9.26,0.00,31.00
15,4,large,OK,count,destroyed,9.00,9.27,0.00,20.00
15,4,large,OK,count,commands_applied,12.00,12.99,0.00,27.00
15,4,large,OK,count,hits_delivered,5.00,5.69,0.00,14.00
15,4,large,OK,count,alive,2246.00,2248.12,2228.00,2266.00
16,5,boid,OK,stage,GridBuildSystem,102.90,101.70,73.10,120.20
16,5,boid,OK,stage,BoidSystem,452.90,491.75,414.20,647.40
16,5,boid,OK,stage,MovementSystem,24.50,26.25,21.20,36.40
16,5,boid,OK,stage,ApplyWorldBounds,49.90,50.58,49.60,51.00
16,5,boid,OK,stage,CollisionSystem,317.50,335.79,285.80,439.90
16,5,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
16,5,boid,OK,frame,frame,955.90,1006.13,867.30,1229.40
16,5,boid,OK,count,events_published,745.00,766.40,468.00,976.00
16,5,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
17,5,small,OK,stage,SpawnEnemies,0.00,0.05,0.00,0.20
17,5,small,OK,stage,FireBullets,0.10,0.06,0.00,0.20
17,5,small,OK,stage,Movement,1.00,1.06,0.90,1.10
17,5,small,OK,stage,GridBuild,7.20,7.63,6.80,9.00
17,5,small,OK,stage,Hit,2.50,2.61,2.00,2.80
17,5,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
17,5,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
17,5,small,OK,stage,Collect,0.00,0.05,0.00,0.10
17,5,small,OK,stage,Reach,0.70,0.72,0.60,0.80
17,5,small,OK,stage,ApplyCommands,0.10,0.08,0.00,0.20
17,5,small,OK,frame,frame,12.00,12.67,11.20,14.10
17,5,small,OK,count,created,1.00,0.89,0.00,3.00
17,5,small,OK,count,destroyed,1.00,0.89,0.00,3.00
17,5,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
17,5,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
17,5,small,OK,count,alive,220.00,220.00,216.00,222.00
18,5,large,OK,stage,SpawnEnemies,0.00,0.24,0.00,1.30
18,5,large,OK,stage,FireBullets,0.50,0.40,0.00,1.00
18,5,large,OK,stage,Movement,10.30,10.69,6.30,13.00
18,5,large,OK,stage,GridBuild,26.70,27.71,24.50,30.20
18,5,large,OK,stage,Hit,19.90,22.12,18.20,35.60
18,5,large,OK,stage,DispatchEvents,0.40,0.44,0.00,0.90
18,5,large,OK,stage,Lifetime,0.90,0.89,0.60,1.10
18,5,large,OK,stage,Collect,0.20,0.20,0.10,0.30
18,5,large,OK,stage,Reach,6.60,6.79,6.40,7.00
18,5,large,OK,stage,ApplyCommands,0.80,0.83,0.00,1.50
18,5,large,OK,frame,frame,67.20,70.60,61.70,93.50
18,5,large,OK,count,created,10.00,9.27,0.00,31.00
18,5,large,OK,count,destroyed,9.00,9.27,0.00,20.00
18,5,large,OK,count,commands_applied,13.00,13.03,0.00,27.00
18,5,large,OK,count,hits_delivered,5.00,5.59,0.00,13.00
18,5,large,OK,count,alive,2246.00,2247.80,2227.00,2266.00
19,6,boid,OK,stage,GridBuildSystem,96.80,97.86,75.20,124.20
19,6,boid,OK,stage,BoidSystem,455.50,497.78,417.40,684.70
19,6,boid,OK,stage,MovementSystem,24.70,27.05,21.50,47.70
19,6,boid,OK,stage,ApplyWorldBounds,50.00,52.17,49.60,59.70
19,6,boid,OK,stage,CollisionSystem,317.10,328.95,262.20,423.40
19,6,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
19,6,boid,OK,frame,frame,959.30,1003.88,866.00,1258.00
19,6,boid,OK,count,events_published,739.00,753.72,473.00,948.00
19,6,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
20,6,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
20,6,small,OK,stage,FireBullets,0.10,0.07,0.00,0.10
20,6,small,OK,stage,Movement,1.00,1.07,0.90,1.10
20,6,small,OK,stage,GridBuild,7.20,7.48,6.90,8.80
20,6,small,OK,stage,Hit,2.50,2.56,2.00,2.80
20,6,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
20,6,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
20,6,small,OK,stage,Collect,0.00,0.04,0.00,0.10
20,6,small,OK,stage,Reach,0.70,0.71,0.60,0.80
20,6,small,OK,stage,ApplyCommands,0.10,0.08,0.00,0.20
20,6,small,OK,frame,frame,12.00,12.45,11.10,13.80
20,6,small,OK,count,created,1.00,0.89,0.00,3.00
20,6,small,OK,count,destroyed,1.00,0.89,0.00,3.00
20,6,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
20,6,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
20,6,small,OK,count,alive,220.00,220.00,216.00,222.00
21,6,large,OK,stage,SpawnEnemies,0.00,0.23,0.00,1.30
21,6,large,OK,stage,FireBullets,0.50,0.40,0.00,1.00
21,6,large,OK,stage,Movement,10.20,10.49,6.10,12.70
21,6,large,OK,stage,GridBuild,26.00,26.76,23.30,29.50
21,6,large,OK,stage,Hit,19.80,22.70,18.30,37.20
21,6,large,OK,stage,DispatchEvents,0.40,0.44,0.00,0.90
21,6,large,OK,stage,Lifetime,0.90,0.89,0.60,1.10
